,id,neighbourhood_cleansed,city,property_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost,has_wifi,has_kitchen,has_parking,has_tv,has_washer,has_garden,has_balcony,geometry,LSOA11CD,LSOA11NM,Index of Multiple Deprivation (IMD) Score,median_house_price_2020,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
729,28781757,Clifton Down,Bristol,Entire serviced apartment,2,1.0,1.0,117.0,1,1125,315,19,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357202.3020117843 174250.9134680449),E01014556,Bristol 026E,7.265,485000.0,1,0,0,0
39,2530244,Clifton Down,Bristol,Entire apartment,2,1.0,1.0,60.0,1,5,83,14,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357370.6932150288 174448.5840874783),E01014556,Bristol 026E,7.265,485000.0,1,0,0,0
1319,42690375,Clifton Down,Bristol,Entire serviced apartment,2,1.0,1.0,88.0,2,365,72,12,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357238.3150267969 174732.2030321916),E01014556,Bristol 026E,7.265,485000.0,1,0,0,0
1296,42347659,Clifton Down,Bristol,Entire apartment,2,1.0,1.0,90.0,1,1125,266,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357234.5646935448 174369.6494448253),E01014556,Bristol 026E,7.265,485000.0,1,0,0,0
1290,42261018,Clifton Down,Bristol,Entire serviced apartment,2,1.0,1.0,79.0,1,1125,335,87,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357202.3020117843 174250.9134680449),E01014556,Bristol 026E,7.265,485000.0,1,0,0,0
1347,43553873,Clifton Down,Bristol,Entire serviced apartment,2,1.0,1.0,95.0,2,1125,353,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357263.8558063327 174713.0800104797),E01014556,Bristol 026E,7.265,485000.0,1,0,0,0
1012,36577093,Lockleaze,Bristol,Entire house,5,1.0,4.0,110.0,2,30,23,29,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360310.7937681745 175719.352455586),E01014664,Bristol 014C,32.264,312500.0,1,0,0,0
607,24661400,Lockleaze,Bristol,Private room in townhouse,2,1.0,1.0,28.0,2,56,102,87,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360212.4897376413 175848.0278915167),E01014664,Bristol 014C,32.264,312500.0,0,0,1,0
962,35286646,Lockleaze,Bristol,Entire house,1,1.0,1.0,35.0,1,1125,169,64,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360689.5519597927 176379.2835275588),E01014664,Bristol 014C,32.264,312500.0,1,0,0,0
40,1219648,Oldham District,Manchester,Entire cottage,5,1.0,2.0,56.0,1,365,312,193,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (400055.6974133228 404150.720184744),E01005409,Oldham 020D,9.539,235000.0,1,0,0,0
227,8029827,Oldham District,Manchester,Entire bungalow,4,1.0,2.0,75.0,2,1125,322,196,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (399834.98820976 404282.0091120634),E01005409,Oldham 020D,9.539,235000.0,1,0,0,0
3206,45556451,Wigan District,Manchester,Entire house,5,2.0,3.0,50.0,1,365,96,5,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (365333.5528589822 400207.8305958844),E01006326,Wigan 033D,48.614,82750.0,1,0,0,0
1058,37626452,Hengrove & Whitchurch Park,Bristol,Entire house,5,1.0,2.0,98.0,2,1125,117,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360703.6371034207 168684.8983663361),E01014608,Bristol 047B,44.703,220000.0,1,0,0,0
1038,37283863,Hengrove & Whitchurch Park,Bristol,Entire house,5,1.0,2.0,75.0,2,31,82,13,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360742.2459322373 168731.3125656979),E01014608,Bristol 047B,44.703,220000.0,1,0,0,0
1514,31820613,Wigan District,Manchester,Entire house,5,2.0,3.0,50.0,2,1125,330,71,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (365400.0487506881 401493.4976372753),E01006336,Wigan 027D,60.951,78000.0,1,0,0,0
1513,31796841,Didsbury West,Manchester,Entire apartment,5,2.0,2.0,73.0,1,1125,29,43,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383813.4585695586 391462.4069608156),E01005078,Manchester 042B,14.392999999999999,226000.0,1,0,0,0
910,23086267,Didsbury West,Manchester,Entire apartment,4,2.0,2.0,40.0,1,1125,50,103,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383717.0673551945 391839.8903624196),E01005078,Manchester 042B,14.392999999999999,226000.0,1,0,0,0
2693,42346911,Didsbury West,Manchester,Private room in townhouse,2,1.0,1.0,60.0,2,1125,365,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383602.0996109372 391648.9324431891),E01005078,Manchester 042B,14.392999999999999,226000.0,0,0,1,0
124,8599874,Didsbury West,Manchester,Apartment,2,1.0,1.0,32.0,2,1125,348,9,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383888.3078182783 391605.4723376215),E01005078,Manchester 042B,14.392999999999999,226000.0,1,0,0,0
133,11053448,Didsbury West,Manchester,Apartment,2,1.0,1.0,28.0,3,21,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383595.3289930914 391174.8921369047),E01005078,Manchester 042B,14.392999999999999,226000.0,0,0,1,0
138,11430679,Didsbury West,Manchester,Apartment,2,1.0,1.0,27.0,1,1125,346,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383919.9158450039 391533.7403012404),E01005078,Manchester 042B,14.392999999999999,226000.0,1,0,0,0
311,11430679,Didsbury West,Manchester,Entire apartment,2,1.0,1.0,30.0,1,1125,358,165,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383920.0370388707 391533.2442951935),E01005078,Manchester 042B,14.392999999999999,226000.0,1,0,0,0
257,9327852,Stockport District,Manchester,Entire house,5,1.0,3.0,68.0,2,150,257,91,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (389551.2728516557 384432.7786615881),E01005932,Stockport 042D,3.2689999999999997,385000.0,1,0,0,0
3200,45532249,Wigan District,Manchester,Entire house,5,1.0,3.0,98.0,4,199,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (356684.5793594374 404259.2039636758),E01006404,Wigan 015C,33.36,107000.0,1,0,0,0
1774,34693663,Wigan District,Manchester,Entire house,3,1.0,2.0,85.0,2,30,86,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356675.3794078234 403547.2099674831),E01006404,Wigan 015C,33.36,107000.0,1,0,0,0
1259,28562272,Wigan District,Manchester,Private room in house,2,1.0,1.0,29.0,2,1125,86,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356712.3067686535 403453.4102409743),E01006404,Wigan 015C,33.36,107000.0,0,0,1,0
1216,27751194,Wigan District,Manchester,Private room in house,1,1.0,1.0,25.0,2,1125,86,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356815.5194077264 403574.8513470334),E01006404,Wigan 015C,33.36,107000.0,0,0,1,0
1502,31580141,Bury District,Manchester,Entire apartment,5,1.0,3.0,130.0,1,1125,294,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380278.0300858868 406243.9595987718),E01004989,Bury 019C,8.384,290000.0,1,0,0,0
635,18231817,Bury District,Manchester,Camper/RV,3,0.0,1.0,61.0,3,1125,363,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380527.4873043928 406167.2628806104),E01004989,Bury 019C,8.384,290000.0,1,0,0,0
760,20557822,Bury District,Manchester,Private room in house,1,1.0,1.0,35.0,30,180,364,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380303.1246404223 405750.9861268771),E01004989,Bury 019C,8.384,290000.0,0,0,1,0
2556,41699958,Salford District,Manchester,Private room in house,5,1.0,3.0,30.0,1,1125,81,4,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (372139.4519491014 394711.0753811318),E01005643,Salford 029E,15.825999999999999,176250.0,0,0,1,0
376,13492462,Wigan District,Manchester,Entire house,5,1.0,2.0,91.0,4,199,154,14,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (364790.2254773157 400386.5354283002),E01006324,Wigan 033B,44.516999999999996,125000.0,1,0,0,0
1271,28724684,Wigan District,Manchester,Entire house,4,1.0,2.0,40.0,2,1125,340,82,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (364660.2504735055 400216.1690412348),E01006324,Wigan 033B,44.516999999999996,125000.0,1,0,0,0
2237,39475924,Wigan District,Manchester,Entire apartment,4,1.0,2.0,71.0,1,1125,354,30,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (364614.0978430258 400696.0428675619),E01006324,Wigan 033B,44.516999999999996,125000.0,1,0,0,0
277,10244403,Bolton District,Manchester,Entire house,5,1.0,2.0,54.0,2,1125,195,54,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (374988.1784347616 405097.6168142312),E01004905,Bolton 034C,29.39,112500.0,1,0,0,0
807,31555108,Bishopston & Ashley Down,Bristol,Private room in townhouse,5,1.0,2.0,108.0,1,1125,83,16,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359522.6061049365 175902.4255414066),E01014507,Bristol 016A,9.033999999999999,425250.0,0,0,1,0
748,29541041,Bishopston & Ashley Down,Bristol,Private room in townhouse,3,1.0,1.0,51.0,1,1125,89,12,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359475.3579255371 175899.4662483428),E01014507,Bristol 016A,9.033999999999999,425250.0,0,0,1,0
110,7900542,Bishopston & Ashley Down,Bristol,Private room in townhouse,2,1.0,1.0,41.0,1,7,88,156,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359529.0377793816 175751.1122786881),E01014507,Bristol 016A,9.033999999999999,425250.0,0,0,1,0
966,35363858,Bishopston & Ashley Down,Bristol,Entire apartment,2,1.0,1.0,83.0,2,1125,259,18,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359507.7442545145 176041.5717405452),E01014507,Bristol 016A,9.033999999999999,425250.0,1,0,0,0
722,28535664,Bishopston & Ashley Down,Bristol,Entire apartment,2,1.0,1.0,71.0,2,1125,352,35,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359467.9482397913 176101.9496052444),E01014507,Bristol 016A,9.033999999999999,425250.0,1,0,0,0
730,28796667,Bishopston & Ashley Down,Bristol,Private room in townhouse,2,1.0,1.0,51.0,1,1125,69,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359411.3095842432 176053.4649480529),E01014507,Bristol 016A,9.033999999999999,425250.0,0,0,1,0
112,8025707,Bishopston & Ashley Down,Bristol,Private room in townhouse,1,1.0,1.0,31.0,1,30,178,156,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359471.4679912991 175847.222982472),E01014507,Bristol 016A,9.033999999999999,425250.0,0,0,1,0
312,11485932,Salford District,Manchester,Entire apartment,5,1.0,2.0,1000.0,3,5,30,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (382999.1264800505 401325.7974107908),E01005614,Salford 016E,33.601,292000.0,1,0,0,0
1043,25163771,Salford District,Manchester,Entire apartment,4,1.0,2.0,58.0,7,200,358,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383188.169783815 400962.4231553331),E01005614,Salford 016E,33.601,292000.0,1,0,0,0
224,7911750,Salford District,Manchester,Entire apartment,4,1.0,2.0,1000.0,3,5,30,3,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (383050.0090844026 401274.435802852),E01005614,Salford 016E,33.601,292000.0,1,0,0,0
689,19072449,Salford District,Manchester,Private room in apartment,2,1.0,1.0,30.0,1,1125,279,8,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (382990.2409148141 401069.9414752278),E01005614,Salford 016E,33.601,292000.0,0,0,1,0
17,942226,Redland,Bristol,Barn,5,2.0,2.0,120.0,2,7,331,232,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358096.0559220256 175303.4019027953),E01014667,Bristol 017D,5.452000000000001,547500.0,1,0,0,0
799,31327259,Redland,Bristol,Entire apartment,4,1.0,1.0,70.0,1,1125,266,52,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357801.801694359 175499.368343546),E01014667,Bristol 017D,5.452000000000001,547500.0,1,0,0,0
972,35589909,Redland,Bristol,Entire apartment,2,1.0,1.0,79.0,1,1125,93,5,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358135.5647675007 175882.5441988147),E01014667,Bristol 017D,5.452000000000001,547500.0,1,0,0,0
974,35591504,Redland,Bristol,Entire apartment,2,1.0,1.0,53.0,1,1125,136,26,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358094.6716796228 175808.3629112155),E01014667,Bristol 017D,5.452000000000001,547500.0,1,0,0,0
2580,41819100,Moss Side,Manchester,Private room in house,5,1.0,1.0,45.0,1,1125,180,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384418.2649589159 395478.8687644141),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
527,5535861,Moss Side,Manchester,House,4,1.0,1.0,20.0,1,7,64,98,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384612.8560686525 395216.232480807),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
2701,42407492,Moss Side,Manchester,Entire townhouse,4,1.0,2.0,50.0,2,1125,266,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384816.4284296624 395192.754281645),E01005242,Manchester 025B,46.623999999999995,132500.0,1,0,0,0
1033,24986873,Moss Side,Manchester,Private room in house,3,1.0,1.0,18.0,75,90,355,83,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384764.6674755489 394999.3390132635),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
514,8304020,Moss Side,Manchester,House,3,1.0,1.0,30.0,1,1125,365,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384748.399239994 394954.1424754487),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
532,11552904,Moss Side,Manchester,Apartment,3,1.0,1.0,54.0,2,1125,348,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384618.4646253661 395178.6977965356),E01005242,Manchester 025B,46.623999999999995,132500.0,1,0,0,0
540,1027747,Moss Side,Manchester,House,2,1.0,1.0,18.0,1,365,198,25,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384194.4825981905 395186.8761167494),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
541,6255605,Moss Side,Manchester,House,2,1.0,1.0,18.0,1,1125,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (384311.7420125381 395079.3896049102),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
501,5241051,Moss Side,Manchester,House,2,2.0,1.0,35.0,1,1125,365,8,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384801.1230556235 394948.6434431091),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
507,1937117,Moss Side,Manchester,House,2,0.5,1.0,25.0,1,1125,365,12,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384366.6603559365 395172.0994195741),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
521,10907681,Moss Side,Manchester,House,2,1.0,1.0,25.0,1,1125,69,3,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384787.0297212534 395235.0238750171),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
524,2006649,Moss Side,Manchester,House,2,1.0,1.0,22.0,1,1125,365,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (384555.101215664 395211.044923248),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
529,1464323,Moss Side,Manchester,House,2,2.5,1.0,28.0,2,730,363,7,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384362.8389903068 395476.4408753233),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
49,1464323,Moss Side,Manchester,Private room in house,2,2.0,1.0,31.0,3,730,364,25,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384363.1428733908 395476.826699001),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
908,23078876,Moss Side,Manchester,Private room in guesthouse,2,1.0,1.0,24.0,1,1125,146,5,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384698.1076645745 395157.536524504),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
517,4230007,Moss Side,Manchester,House,1,1.0,1.0,20.0,1,1125,190,80,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384784.5866228226 394982.5158281546),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
1952,36916048,Moss Side,Manchester,Private room in house,1,1.0,1.0,17.0,2,1125,146,44,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384739.7391562745 395298.6943792758),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
911,23107367,Moss Side,Manchester,Private room in guesthouse,1,1.0,1.0,12.0,1,1125,112,20,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384716.5607650744 395114.0872519671),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
32,1033531,Moss Side,Manchester,Private room in townhouse,1,1.0,1.0,21.0,1,365,59,15,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (384233.1752209801 395135.7093050568),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
6,363327,Moss Side,Manchester,Private room in house,1,1.0,1.0,21.0,1,365,54,27,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (384178.9152769657 395193.7439216258),E01005242,Manchester 025B,46.623999999999995,132500.0,0,0,1,0
1322,29414925,Stockport District,Manchester,Entire townhouse,5,2.0,3.0,120.0,2,14,117,21,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (386575.8962711378 386224.8148443582),E01005787,Stockport 034B,4.082,510000.0,1,0,0,0
1188,40363536,St George Central,Bristol,Entire guest suite,4,1.0,1.0,45.0,2,1125,124,12,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (363642.5090798721 174296.3222372674),E01014674,Bristol 027B,28.174,225000.0,1,0,0,0
1186,40303184,Bedminster,Bristol,Entire apartment,4,1.0,2.0,126.0,7,60,49,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357685.9221334136 171011.4100588615),E01014504,Bristol 041B,12.625,353500.0,1,0,0,0
916,34221336,Bedminster,Bristol,Private room in townhouse,4,1.0,2.0,43.0,2,1125,44,41,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357606.9818057525 171381.3245061753),E01014504,Bristol 041B,12.625,353500.0,0,0,1,0
232,14442814,Bedminster,Bristol,Private room in townhouse,2,1.0,1.0,32.0,1,4,19,131,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357686.7382804406 170859.0295468156),E01014504,Bristol 041B,12.625,353500.0,0,0,1,0
265,15429183,Bedminster,Bristol,Private room in house,2,1.0,1.0,42.0,1,1125,113,11,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357738.1416293443 170770.7365227391),E01014504,Bristol 041B,12.625,353500.0,0,0,1,0
1113,38474039,Bedminster,Bristol,Entire apartment,2,1.0,1.0,103.0,2,1125,47,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (357606.1141969471 170944.2302621873),E01014504,Bristol 041B,12.625,353500.0,1,0,0,0
1575,45864435,Bedminster,Bristol,Tiny house,2,1.0,1.0,28.0,2,7,82,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357457.4754130471 171042.2358820867),E01014504,Bristol 041B,12.625,353500.0,1,0,0,0
1074,37904070,Central,Bristol,Entire serviced apartment,4,1.0,2.0,108.0,2,1125,294,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358104.3031381125 173273.5295521627),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
1344,43503698,Central,Bristol,Entire apartment,4,1.0,1.0,84.0,2,180,244,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358770.9893221569 173229.142638822),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
1394,44299250,Central,Bristol,Entire apartment,4,1.0,2.0,81.0,2,1125,75,5,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358052.4380204027 173219.4591496835),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
470,21388405,Central,Bristol,Entire apartment,4,1.0,2.0,150.0,1,1125,92,87,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358618.5142531632 173277.0966567337),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
557,23709418,Hotwells & Harbourside,Bristol,Entire loft,4,2.0,2.0,96.0,1,1125,59,126,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358202.2746465433 173020.2480564727),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
791,30921805,Central,Bristol,Entire townhouse,4,1.0,2.0,95.0,1,1125,84,24,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358550.1157249165 173239.8393563372),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
758,30028735,Central,Bristol,Entire apartment,4,1.0,2.0,84.0,2,1125,1,124,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (358396.5288466045 173236.6470689979),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
165,11451676,Hotwells & Harbourside,Bristol,Private room in house,4,1.0,1.0,61.0,4,1124,0,33,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358123.729057209 172933.0301158364),E01014542,Bristol 032C,15.672,318000.0,0,0,1,0
179,12143469,Central,Bristol,Entire apartment,4,1.0,2.0,80.0,1,1125,0,184,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357815.1456157039 173428.2987685354),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
358,18225225,Hotwells & Harbourside,Bristol,Room in bed and breakfast,3,1.0,1.0,82.0,1,1125,192,38,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357974.7257621401 173148.9198992291),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
453,20896470,Central,Bristol,Entire apartment,2,1.0,1.0,67.0,1,1125,26,68,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357836.5228468019 173576.0465196642),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
346,17875408,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,124,130,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.9311084899 173139.4466122871),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
347,17875494,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,93,49,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.9311084899 173139.4466122871),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
399,19838468,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,93,24,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.2362964263 173139.4523000245),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
344,17875182,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,24,59,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.9311084899 173139.4466122871),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
345,17875273,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,116,79,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.2362964263 173139.4523000245),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
342,17873565,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,93,45,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.9311084899 173139.4466122871),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
305,16921208,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,93,187,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.9311084899 173139.4466122871),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
306,16921595,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,93,29,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.9311084899 173139.4466122871),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
331,17544688,Central,Bristol,Private room in apartment,2,1.0,1.0,55.0,1,1125,90,219,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358016.1519651499 173200.8514180252),E01014542,Bristol 032C,15.672,318000.0,0,0,1,0
341,17873393,Central,Bristol,Room in serviced apartment,2,1.0,1.0,67.0,1,1125,93,19,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358449.9311084899 173139.4466122871),E01014542,Bristol 032C,15.672,318000.0,0,1,0,0
883,33704926,Hotwells & Harbourside,Bristol,Room in boutique hotel,2,1.0,1.0,96.0,1,1125,357,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357988.8336943007 173174.3841716478),E01014542,Bristol 032C,15.672,318000.0,0,0,1,0
882,33704825,Hotwells & Harbourside,Bristol,Room in boutique hotel,2,1.0,1.0,105.0,1,1125,354,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358000.5626040971 173164.2771307672),E01014542,Bristol 032C,15.672,318000.0,0,0,1,0
617,25281622,Central,Bristol,Private room in apartment,2,1.0,1.0,40.0,2,1125,15,25,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358793.3402889207 173243.4199583269),E01014542,Bristol 032C,15.672,318000.0,0,0,1,0
760,30056098,Central,Bristol,Entire apartment,2,1.0,1.0,56.0,1,1125,93,25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (358118.6368660813 173242.269108516),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
1208,40697222,Central,Bristol,Entire villa,2,1.0,1.0,94.0,2,1125,356,6,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357868.6202852068 173257.6848560753),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
1159,39838010,Hotwells & Harbourside,Bristol,Entire apartment,2,1.0,1.0,75.0,2,1125,51,6,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358052.5905622882 173153.8369251557),E01014542,Bristol 032C,15.672,318000.0,1,0,0,0
884,33705130,Central,Bristol,Room in boutique hotel,1,1.0,1.0,58.0,1,1125,365,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358002.2834912038 173204.3028072845),E01014542,Bristol 032C,15.672,318000.0,0,0,1,0
2106,38367935,Salford District,Manchester,Entire condominium,4,1.0,2.0,95.0,1,28,242,25,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (378020.6124743831 399263.7293729246),E01005635,Salford 020E,20.948,322500.0,1,0,0,0
