,latitude,longitude,LSOA11CD
1254,53.44721177805703,-2.26240293987805,E01005297
1255,53.44847004159215,-2.2605597899420298,E01005297
1256,53.44924279347428,-2.2569848768662117,E01005297
1257,53.44926837898871,-2.254449935467664,E01005297
1258,53.44894271938232,-2.25690314006865,E01005297
1259,53.45051,-2.26174,E01005297
1260,53.44793000000001,-2.2615,E01005297
1261,53.44809,-2.25946,E01005297
1262,53.45049773250927,-2.2631897805100047,E01005297
1263,53.448608933124255,-2.258269527542333,E01005297
1264,53.44736,-2.2584,E01005297
1265,53.44509417810461,-2.2281175530284143,E01005180
1266,53.4503,-2.22636,E01005180
1267,53.44325772696477,-2.234441002597041,E01005180
1268,53.44994000000001,-2.22726,E01005180
1269,53.44916184658316,-2.2296821815155683,E01005180
1270,53.448869858509596,-2.2300419054053138,E01005180
1271,53.445240822293556,-2.2265872239469533,E01005180
1272,53.447406057492806,-2.230494088711948,E01005180
1273,53.44478006985721,-2.225376213364437,E01005180
1274,53.44527293157417,-2.228594185215236,E01005180
1275,53.45002,-2.22632,E01005180
1276,53.44470217116221,-2.227136402636461,E01005180
1277,53.44911999999999,-2.22605,E01005180
1278,53.47723000000001,-2.23119,E01033661
1279,53.47956,-2.22325,E01033661
1280,53.479106162705115,-2.222951937540918,E01033661
1281,53.478,-2.2235,E01033661
1282,53.4835,-2.22789,E01033661
1283,53.47871,-2.22443,E01033661
1284,53.48485144483779,-2.2284366547570693,E01033661
1285,53.47964,-2.22478,E01033661
1286,53.4782,-2.22038,E01033661
1287,53.48458,-2.22739,E01033661
1288,53.47969000000001,-2.22468,E01033661
1289,53.48565,-2.22897,E01033661
1290,53.48381876846211,-2.2280127823806013,E01033661
1291,53.48458101151369,-2.227392365022298,E01033661
1292,53.47839000000001,-2.22497,E01033661
1293,53.48109648671657,-2.2247800452987043,E01033661
1294,53.48031,-2.22886,E01033661
1295,53.47787,-2.22893,E01033661
1296,53.48015,-2.22594,E01033661
1297,53.48425032861888,-2.2280015363419974,E01033661
1298,53.48413853159806,-2.2273811429517787,E01033661
1299,53.48014909455694,-2.2287842266125075,E01033661
1300,53.47985824317309,-2.2235727831263934,E01033661
1301,53.478665370585354,-2.222125595890044,E01033661
1302,53.47794496974414,-2.2200511648114465,E01033661
1303,53.48138,-2.22366,E01033661
1304,53.47844,-2.22817,E01033661
1305,53.48039,-2.22416,E01033661
1306,53.48889000000001,-2.29641,E01005721
1307,53.48905,-2.29694,E01005721
1308,53.48638,-2.30159,E01005721
1309,53.48614,-2.30245,E01005721
1310,53.48959,-2.29778,E01005721
1311,53.48839,-2.21245,E01005132
1312,53.48943000000001,-2.21403,E01005132
1313,53.48888,-2.21156,E01005132
1314,53.48865,-2.20706,E01005132
1315,53.48888334524564,-2.211559599700459,E01005132
1316,53.49101999999999,-2.20743,E01005132
1317,53.48742861322606,-2.2148137510574903,E01005132
1318,53.48732966947506,-2.2103425066343423,E01005132
1319,53.488949692895915,-2.211233062392024,E01005132
1320,53.48895,-2.21123,E01005132
1321,53.48944,-2.21015,E01005132
1322,53.48947,-2.20879,E01005132
1323,53.44857933158024,-2.2192085534336288,E01005281
1324,53.4494,-2.21681,E01005281
1325,53.4481,-2.21624,E01005281
1326,53.44779286111944,-2.219124376526981,E01005281
1327,53.44971310179812,-2.2201402976660534,E01005281
1328,53.45111902718146,-2.21784836602874,E01005281
1329,53.37836,-2.2503900000000003,E01005292
1330,53.37836,-2.2503900000000003,E01005292
1331,53.37829,-2.2494400000000003,E01005292
1332,53.52374,-2.38502,E01005705
1333,53.52676999999999,-2.38302,E01005705
1334,53.52579,-2.38606,E01005705
1335,53.50581,-2.18451,E01005256
1336,53.50072,-2.18985,E01005256
1337,53.50359,-2.1855,E01005256
1338,53.50196999999999,-2.18292,E01005256
1339,53.503,-2.18395,E01005256
1340,53.50229,-2.19037,E01005256
1341,53.50243,-2.18984,E01005256
1342,53.50436,-2.18419,E01005256
1343,53.49681,-2.26338,E01005609
1344,53.49589,-2.26256,E01005609
1345,53.49723,-2.26037,E01005609
1346,53.49775,-2.25971,E01005609
1347,53.49501,-2.25996,E01005609
1348,53.49715,-2.25991,E01005609
1349,53.4964,-2.2610900000000003,E01005609
1350,53.49846,-2.25939,E01005609
1351,53.49954,-2.2587200000000003,E01005609
1352,53.49737,-2.26264,E01005609
1353,53.49299,-2.26091,E01005609
1354,53.49633000000001,-2.2659700000000003,E01005609
1355,53.4979,-2.26266,E01005609
1356,53.49746999999999,-2.26289,E01005609
1357,53.44327,-2.24342,E01005183
1358,53.44163366646917,-2.2440226754771047,E01005183
1359,53.44171,-2.24478,E01005183
1360,53.44249552090438,-2.242407883916005,E01005183
1361,53.4425,-2.24241,E01005183
1362,53.48316,-2.29727,E01005654
1363,53.48326,-2.29639,E01005654
1364,53.48457,-2.29595,E01005654
1365,53.48513000000001,-2.29355,E01005654
1366,53.48337,-2.29683,E01005654
1367,53.48262,-2.2913,E01005654
1368,53.48307,-2.29598,E01005654
1369,53.48316,-2.29815,E01005654
1370,53.48296,-2.29327,E01005654
1371,53.4826,-2.29543,E01005654
1372,53.48322,-2.29641,E01005654
1373,53.48356999999999,-2.29762,E01005654
1374,53.48471,-2.29066,E01005654
1375,53.4834,-2.29806,E01005654
1376,53.48448000000001,-2.29395,E01005654
1377,53.48499,-2.29156,E01005654
1378,53.48492,-2.29683,E01005654
1379,53.48355,-2.2945900000000004,E01005654
1380,53.48341,-2.29591,E01005654
1381,53.48352,-2.2982,E01005654
1382,53.48512,-2.29671,E01005654
1383,53.48526,-2.29221,E01005654
1384,53.48471,-2.29458,E01005654
1385,51.44169,-2.62153,E01014695
1386,51.4434,-2.62434,E01014695
1387,51.44377,-2.61554,E01014695
1388,51.44262,-2.62902,E01014695
1389,51.44313,-2.6163,E01014695
1390,51.44286,-2.61593,E01014695
1391,51.47458,-2.5865,E01014512
1392,51.47731,-2.58953,E01014512
1393,51.47552,-2.59123,E01014512
1394,51.47626,-2.59443,E01014512
1395,51.47646,-2.5931900000000003,E01014512
1396,51.47719,-2.5907,E01014512
1397,51.4753,-2.58963,E01014512
1398,51.47634,-2.58945,E01014512
1399,51.47619,-2.59096,E01014512
1400,51.47471,-2.58564,E01014512
1401,51.47675,-2.58859,E01014512
1402,51.4756,-2.58751,E01014512
1403,53.49029817334411,-2.238545645077516,E01033665
1404,53.49155,-2.23898,E01033665
1405,53.49569,-2.23716,E01033665
1406,53.49413000000001,-2.23723,E01033665
1407,53.49454,-2.23607,E01033665
1408,53.49509000000001,-2.23705,E01033665
1409,53.49536,-2.23695,E01033665
1410,53.49302,-2.22559,E01033665
1411,53.48987,-2.23931,E01033665
1412,53.491618326174745,-2.23839654519635,E01033665
1413,53.49459,-2.23747,E01033665
1414,53.49313000000001,-2.23797,E01033665
1415,53.49327,-2.23765,E01033665
1416,53.49332,-2.2365,E01033665
1417,53.49348000000001,-2.23769,E01033665
1418,53.49249,-2.22796,E01033665
1419,53.49427255676537,-2.2383795155666286,E01033665
1420,53.49428903755004,-2.2395482785112666,E01033665
1421,53.49193,-2.239,E01033665
1422,53.4937,-2.2385200000000003,E01033665
1423,53.49487,-2.23813,E01033665
1424,53.49244380636423,-2.237044694680166,E01033665
1425,53.491721802136965,-2.23825548070738,E01033665
1426,53.49362135694628,-2.237566669521254,E01033665
1427,53.49009950145022,-2.239253370764648,E01033665
1428,53.494019847321844,-2.2377429328732608,E01033665
1429,53.49235,-2.23888,E01033665
1430,53.45238000000001,-2.20157,E01005237
1431,53.45253,-2.19925,E01005237
1432,53.45564,-2.20421,E01005237
1433,53.45608000000001,-2.20061,E01005237
1434,53.45296999999999,-2.2002,E01005237
1435,53.45564,-2.20421,E01005237
1436,53.45296999999999,-2.19893,E01005237
1437,53.45564,-2.20421,E01005237
1438,53.6019,-2.40756,E01004790
1439,53.60435,-2.39853,E01004790
1440,53.60556,-2.39791,E01004790
1441,51.47628,-2.62071,E01014709
1442,51.47241,-2.64247,E01014709
1443,51.47457,-2.61653,E01014709
1444,51.47149,-2.63838,E01014709
1445,51.47368,-2.63805,E01014709
1446,51.47127,-2.61637,E01014709
1447,53.43151,-2.22771,E01005307
1448,53.43241,-2.22772,E01005307
1449,53.4294,-2.2209,E01005307
1450,53.430774941220896,-2.222102813082495,E01005307
1451,53.43146,-2.22785,E01005307
1452,53.42688,-2.2246,E01005307
1453,53.42911,-2.22458,E01005307
1454,53.429876779693615,-2.22326570674654,E01005307
1455,53.42945304794405,-2.2276158282332754,E01005307
1456,53.42870447200322,-2.2221410042231766,E01005307
1457,53.43037951501937,-2.2232058747154437,E01005307
1458,53.42814,-2.22411,E01005307
1459,53.46692,-2.25125,E01005208
1460,53.4618993422851,-2.250906307548604,E01005208
1461,53.46239,-2.24807,E01005208
1462,53.46301999999999,-2.24922,E01005208
1463,53.46206,-2.25,E01005208
1464,53.46111,-2.25161,E01005208
1465,53.46099,-2.24749,E01005208
1466,53.46668,-2.24929,E01005208
1467,53.46236,-2.25074,E01005208
1468,53.46336,-2.24771,E01005208
1469,53.46095688148571,-2.2495726018025035,E01005208
1470,53.462474953872395,-2.2495872080705466,E01005208
1471,53.46721174854842,-2.2490908741335462,E01005208
1472,53.461777020089166,-2.2487400925520964,E01005208
1473,53.46150777534997,-2.2490077896791334,E01005208
1474,53.46433704154196,-2.25335116763673,E01005208
1475,53.46177994814774,-2.247648738253915,E01005208
1476,53.4633,-2.25073,E01005208
1477,53.46211,-2.249,E01005208
1478,53.46063,-2.24706,E01005208
1479,53.46058000000001,-2.25139,E01005208
1480,51.46828,-2.58137,E01014488
1481,51.4682,-2.58633,E01014488
1482,51.46691,-2.58596,E01014488
1483,51.4676,-2.5813200000000003,E01014488
1484,51.46941,-2.58166,E01014488
1485,51.47004,-2.5815,E01014488
1486,51.46833,-2.58503,E01014488
1487,51.46742,-2.58462,E01014488
1488,51.46936,-2.5804400000000003,E01014488
1489,51.47028,-2.58221,E01014488
1490,51.46812,-2.5859400000000003,E01014488
1491,51.46879000000001,-2.58045,E01014488
1492,51.46853,-2.58331,E01014488
1493,51.46795,-2.58291,E01014488
1494,51.46816,-2.58244,E01014488
1495,51.46759,-2.58574,E01014488
1496,51.46802,-2.58102,E01014488
1497,51.46777,-2.58483,E01014488
1498,51.46761,-2.5847,E01014488
1499,51.46802,-2.58487,E01014488
1500,53.39964000000001,-2.05762,E01005883
1501,53.40673,-2.0653900000000003,E01005883
1502,53.40161,-2.05386,E01005883
1503,53.39955,-2.05748,E01005883
1504,53.48255,-2.29808,E01005656
1505,53.4826,-2.2981,E01005656
1506,53.48219,-2.29616,E01005656
1507,53.48288,-2.29687,E01005656
1508,53.48288,-2.29639,E01005656
1509,53.48503,-2.29766,E01005656
1510,53.48246999999999,-2.29737,E01005656
1511,53.48258000000001,-2.29603,E01005656
1512,53.48266,-2.29903,E01005656
1513,53.48472,-2.29757,E01005656
1514,53.48223,-2.29674,E01005656
1515,53.50748312131186,-2.2332638784365235,E01005146
1516,53.51044,-2.22583,E01005146
1517,53.50392424374506,-2.2251767567376897,E01005146
1518,53.50825,-2.23443,E01005146
1519,51.50057,-2.66313,E01014638
1520,51.46921,-2.5219,E01014627
1521,51.47054,-2.52135,E01014627
1522,51.46779,-2.51943,E01014627
1523,51.46703,-2.51514,E01014627
1524,51.46703,-2.51858,E01014627
1525,51.46671,-2.51983,E01014627
1526,53.57607,-2.29686,E01005059
1527,53.57511,-2.29351,E01005059
1528,51.46252,-2.61473,E01014552
1529,51.46284,-2.61301,E01014552
1530,51.46289,-2.61187,E01014552
1531,51.46368,-2.6107400000000003,E01014552
1532,51.46382,-2.61147,E01014552
1533,51.46347,-2.61532,E01014552
1534,51.46237,-2.61065,E01014552
1535,51.46255,-2.61483,E01014552
1536,51.46255,-2.61483,E01014552
1537,51.46255,-2.61483,E01014552
1538,51.46255,-2.61483,E01014552
1539,51.46238,-2.61029,E01014552
1540,51.46432,-2.61788,E01014552
1541,51.46316,-2.6105,E01014552
1542,51.46287,-2.61448,E01014552
1543,51.44656,-2.60235,E01033345
1544,51.45147,-2.59899,E01033345
1545,51.45242,-2.5971900000000003,E01033345
1546,51.45379000000001,-2.5987,E01033345
1547,51.44743,-2.6028,E01033345
1548,51.45158,-2.59632,E01033345
1549,51.45314000000001,-2.59775,E01033345
1550,51.4533,-2.59837,E01033345
1551,51.45043,-2.6038900000000003,E01033345
1552,51.4515,-2.59737,E01033345
1553,51.44841,-2.6025,E01033345
1554,51.45137,-2.59756,E01033345
1555,51.45311,-2.59953,E01033345
1556,51.45308,-2.59733,E01033345
1557,51.45034,-2.60618,E01033345
1558,51.4535,-2.59825,E01033345
1559,51.4535,-2.59825,E01033345
1560,51.4535,-2.59825,E01033345
1561,51.45113,-2.59768,E01033345
1562,51.45298,-2.59881,E01033345
1563,51.44892,-2.59738,E01033345
1564,51.44919,-2.59763,E01033345
1565,51.45024,-2.59774,E01033345
1566,51.44897,-2.5975900000000003,E01033345
1567,51.44891,-2.59696,E01033345
1568,51.45135,-2.59738,E01033345
1569,51.45277,-2.59716,E01033345
1570,51.45131,-2.59804,E01033345
1571,51.45303,-2.5978,E01033345
1572,51.45174,-2.59761,E01033345
1573,51.4535,-2.59825,E01033345
1574,51.4535,-2.59825,E01033345
1575,51.4535,-2.59825,E01033345
1576,51.44672,-2.60344,E01033345
1577,51.44695,-2.6032,E01033345
1578,51.44693,-2.60373,E01033345
1579,51.44786,-2.6023400000000003,E01033345
1580,51.45074,-2.59747,E01033345
1581,51.44933,-2.60534,E01033345
1582,51.44938,-2.59765,E01033345
1583,51.44973,-2.60353,E01033345
1584,53.41901,-2.22602,E01005174
1585,53.41900551648575,-2.226018203391293,E01005174
1586,53.41804000000001,-2.2292,E01005174
1587,53.41803984112904,-2.2291993386883067,E01005174
1588,53.41864,-2.22666,E01005174
1589,53.41840149192136,-2.225430227787471,E01005174
1590,53.4191139286631,-2.2266817945278268,E01005174
1591,53.42064434056977,-2.225051569598973,E01005174
1592,53.42064,-2.22505,E01005174
1593,53.47493000000001,-2.2519,E01033682
1594,53.4737,-2.25526,E01033682
1595,53.47275125920187,-2.2581618837658013,E01033682
1596,53.47636,-2.25197,E01033682
1597,53.47502,-2.25423,E01033682
1598,53.47428000000001,-2.25464,E01033682
1599,53.47504,-2.25268,E01033682
1600,53.47453,-2.2517400000000003,E01033682
1601,53.47264000000001,-2.2566900000000003,E01033682
1602,53.475036710344035,-2.252684854028111,E01033682
1603,53.47475,-2.25295,E01033682
1604,53.47755890632404,-2.253352306668769,E01033682
1605,53.47473649634986,-2.25190163341064,E01033682
1606,53.47492557407757,-2.2523894601930694,E01033682
1607,53.47655,-2.25455,E01033682
1608,53.47559040591197,-2.255761654796361,E01033682
1609,53.47367,-2.25772,E01033682
1610,53.4753,-2.25532,E01033682
1611,53.47279380582877,-2.258032408777979,E01033682
1612,53.47472586342303,-2.2526865067846535,E01033682
1613,53.47433219035928,-2.254218168139112,E01033682
1614,53.4765,-2.2542,E01033682
1615,51.47462,-2.59718,E01014670
1616,51.47156,-2.59649,E01014670
1617,51.47203,-2.59628,E01014670
1618,51.47272,-2.59593,E01014670
1619,51.47123,-2.59406,E01014670
1620,51.45031,-2.61857,E01014550
1621,51.45054,-2.61036,E01014550
1622,51.45085,-2.60994,E01014550
1623,51.45254,-2.61588,E01014550
1624,51.44872,-2.6163,E01014550
1625,51.4501,-2.61455,E01014550
1626,51.45051,-2.6105400000000003,E01014550
1627,51.44963,-2.61464,E01014550
1628,51.45145,-2.61663,E01014550
1629,51.45221,-2.6173,E01014550
1630,51.45135,-2.61761,E01014550
1631,53.50672,-2.26003,E01005612
1632,53.50747,-2.25907,E01005612
1633,53.5022,-2.25606,E01005612
1634,53.50766,-2.25912,E01005612
1635,53.50606,-2.25883,E01005612
1636,53.47344313027586,-2.2489790849616016,E01033656
1637,53.47213000000001,-2.23631,E01033656
1638,53.47233333110718,-2.2392606978834304,E01033656
1639,53.4718,-2.24127,E01033656
1640,53.47341253548478,-2.2449047111817078,E01033656
1641,53.47233000000001,-2.23926,E01033656
1642,53.47196,-2.24105,E01033656
1643,53.47288,-2.25022,E01033656
1644,53.47234482095085,-2.2479001129292207,E01033656
1645,53.47097913524431,-2.243918425666622,E01033656
1646,53.47373453962167,-2.2449463779378944,E01033656
1647,53.47183,-2.24128,E01033656
1648,53.471831620830116,-2.24128092379532,E01033656
1649,53.47148000000001,-2.24109,E01033656
1650,53.47078000000001,-2.24333,E01033656
1651,53.47159,-2.24807,E01033656
1652,53.47063000000001,-2.24159,E01033656
1653,53.47207633552362,-2.245089770720543,E01033656
1654,53.47205455129461,-2.249343078412627,E01033656
1655,53.47095545749827,-2.248143620294211,E01033656
1656,53.4715163395366,-2.2433616526635047,E01033656
1657,53.471847729922246,-2.2385789541194607,E01033656
1658,53.47231500036754,-2.2491929280017264,E01033656
1659,53.471731445890114,-2.2425682242433407,E01033656
1660,53.47198133716061,-2.237675846532966,E01033656
1661,53.47342382549578,-2.2448642473328597,E01033656
1662,53.47416317666006,-2.251010346256412,E01033683
1663,53.47495,-2.24935,E01033683
1664,53.475010283519325,-2.2515096161390056,E01033683
1665,53.47395369667871,-2.249383078281564,E01033683
1666,53.4716,-2.2508,E01033683
1667,53.4744904149553,-2.2505147412933733,E01033683
1668,53.47376,-2.25057,E01033683
1669,53.47474,-2.25007,E01033683
1670,53.4748,-2.25119,E01033683
1671,53.47324,-2.25386,E01033683
1672,53.4734,-2.25351,E01033683
1673,53.47257580036753,-2.254551958572337,E01033683
1674,53.471127669576646,-2.250006443716565,E01033683
1675,53.47183807811868,-2.2496538767079777,E01033683
1676,53.47107428038753,-2.249816403378142,E01033683
1677,53.37175,-2.36879,E01006081
1678,53.37207,-2.36993,E01006081
1679,53.37152,-2.36778,E01006081
1680,53.36848000000001,-2.36496,E01006081
1681,53.48264,-2.2625,E01032906
1682,53.48279,-2.2612,E01032906
1683,53.48434,-2.26453,E01032906
1684,53.4824,-2.26276,E01032906
1685,53.48407,-2.26154,E01032906
1686,53.48337,-2.25482,E01032906
1687,53.48304,-2.25488,E01032906
1688,53.48073,-2.26008,E01032906
1689,53.48336,-2.25436,E01032906
1690,53.482380000000006,-2.26368,E01032906
1691,53.48281,-2.26329,E01032906
1692,53.48322,-2.25434,E01032906
1693,53.48321,-2.2549,E01032906
1694,53.4832,-2.2549200000000003,E01032906
1695,53.45445,-2.21083,E01005236
1696,53.45565,-2.21082,E01005236
1697,53.45645,-2.21207,E01005236
1698,53.454982099377254,-2.2127594259316083,E01005236
1699,53.45564271792351,-2.2120072009401603,E01005236
1700,53.45591,-2.20494,E01005236
1701,53.45623000000001,-2.2035,E01005236
1702,53.4563,-2.2034700000000003,E01005236
1703,53.45578463490022,-2.2109669109615617,E01005236
1704,53.45605404944801,-2.211100861452441,E01005236
1705,53.45596999999999,-2.21193,E01005236
1706,53.57916,-2.45657,E01004868
1707,53.58269,-2.45338,E01004868
1708,53.5826,-2.45168,E01004868
1709,53.58272,-2.45303,E01004868
1710,53.58368000000001,-2.45535,E01004868
1711,53.45894000000001,-2.19917,E01005232
1712,53.45826,-2.20365,E01005232
1713,53.46509,-2.19636,E01005232
1714,53.45992,-2.19911,E01005232
1715,53.46003,-2.1994700000000003,E01005232
1716,53.49226,-2.26479,E01005610
1717,53.49126,-2.26336,E01005610
1718,53.49131,-2.26413,E01005610
1719,53.49216,-2.26477,E01005610
1720,53.49138000000001,-2.26565,E01005610
1721,53.46029,-2.27393,E01006188
1722,53.45996,-2.27361,E01006188
1723,53.45916999999999,-2.27452,E01006188
1724,53.4608,-2.2757400000000003,E01006188
1725,53.45931,-2.27528,E01006188
1726,53.46013000000001,-2.27502,E01006188
1727,53.46001,-2.27533,E01006188
1728,53.4584,-2.27466,E01006188
1729,53.46548000000001,-2.27598,E01006188
1730,53.45988000000001,-2.27102,E01006188
1731,53.46519,-2.27526,E01006188
1732,53.46373000000001,-2.27533,E01006188
1733,53.46041999999999,-2.2753400000000004,E01006188
1734,53.46369,-2.27548,E01006188
1735,53.46041999999999,-2.27602,E01006188
1736,53.46671,-2.2757400000000003,E01006188
1737,53.45871999999999,-2.27456,E01006188
1738,53.45879,-2.26936,E01006188
1739,53.46218,-2.27828,E01006188
1740,53.45944,-2.26966,E01006188
1741,53.45806999999999,-2.2717,E01006188
1742,53.45966,-2.27037,E01006188
1743,53.46205,-2.2721400000000003,E01006188
1744,53.5019,-2.261,E01005611
1745,53.49975,-2.26054,E01005611
1746,53.49674,-2.26933,E01005611
1747,53.49936,-2.25986,E01005611
1748,53.50193,-2.26152,E01005611
1749,53.47275,-2.24094,E01005128
1750,53.47382,-2.2366200000000003,E01005128
1751,53.47462,-2.23822,E01005128
1752,53.47447,-2.23752,E01005128
1753,53.47662859066387,-2.235512495194957,E01005128
1754,53.473914888862716,-2.2363256671445915,E01005128
1755,53.47229989560225,-2.2428023500420338,E01005128
1756,53.47259402577837,-2.2420293753999294,E01005128
1757,53.47272,-2.24035,E01005128
1758,53.47293000000001,-2.2394700000000003,E01005128
1759,53.47425,-2.23801,E01005128
1760,53.47231,-2.24303,E01005128
1761,53.47193000000001,-2.2427900000000003,E01005128
1762,53.47297,-2.23788,E01005128
1763,53.47321,-2.23835,E01005128
1764,53.4736,-2.23851,E01005128
1765,53.47323000000001,-2.23989,E01005128
1766,53.47436999999999,-2.23763,E01005128
1767,53.4748600346676,-2.237966711078365,E01005128
1768,53.47316231699215,-2.2401523980874902,E01005128
1769,53.47609123378843,-2.2354285475393505,E01005128
1770,53.474627582334,-2.2358077617708845,E01005128
1771,53.47498925963873,-2.2363906100373216,E01005128
1772,53.47419585058426,-2.2364772320481587,E01005128
1773,53.47505816460802,-2.235199515589772,E01005128
1774,53.47647323371019,-2.2362726957037764,E01005128
1775,53.47224,-2.24098,E01005128
1776,53.4727,-2.24119,E01005128
1777,53.47249,-2.24088,E01005128
1778,53.474304380947906,-2.2379084806925933,E01005128
1779,51.47397,-2.58652,E01014671
1780,51.47314,-2.5868,E01014671
1781,51.47099,-2.59311,E01014671
1782,51.47461,-2.58983,E01014671
1783,51.46996,-2.5917,E01014671
1784,51.47115,-2.59157,E01014671
1785,51.47191,-2.59218,E01014671
1786,51.47101,-2.59304,E01014671
1787,51.4752,-2.59068,E01014671
1788,51.46944000000001,-2.59305,E01014671
1789,51.47087,-2.59366,E01014671
1790,51.44447,-2.59329,E01033359
1791,51.44517000000001,-2.59175,E01033359
1792,51.44244000000001,-2.59552,E01033359
1793,51.44407,-2.5903,E01033359
1794,51.44405,-2.5904,E01033359
1795,51.44517000000001,-2.59298,E01033359
1796,51.44363,-2.59704,E01033359
1797,51.44354000000001,-2.58937,E01033359
1798,51.44552,-2.58074,E01033359
1799,51.44159000000001,-2.59706,E01033359
1800,51.44154,-2.59683,E01033359
1801,51.44119,-2.5958,E01033359
1802,51.44538,-2.59276,E01033359
1803,51.44399,-2.59072,E01033359
1804,51.44134,-2.59614,E01033359
1805,51.44323,-2.59077,E01033359
1806,51.44122,-2.59681,E01033359
1807,51.44178,-2.5968,E01033359
1808,51.48357,-2.59392,E01014513
1809,51.48019,-2.59537,E01014513
1810,51.48065,-2.59646,E01014513
1811,51.47947,-2.59923,E01014513
1812,51.48324,-2.59897,E01014513
1813,51.48457,-2.59501,E01014513
1814,51.47706,-2.59755,E01014513
1815,51.45532,-2.57943,E01033353
1816,51.45481,-2.5831,E01033353
1817,51.45669,-2.58066,E01033353
1818,51.45519,-2.58215,E01033353
1819,51.45606,-2.58015,E01033353
1820,51.45784,-2.5791,E01033353
1821,51.45568,-2.58156,E01033353
1822,51.4461,-2.58529,E01033353
1823,51.45355,-2.57999,E01033353
1824,51.45732,-2.57973,E01033353
1825,51.45562,-2.58297,E01033353
1826,51.45428,-2.58219,E01033353
1827,51.45397,-2.58248,E01033353
1828,51.45677,-2.579,E01033353
1829,51.45663,-2.58261,E01033353
1830,51.45591,-2.57803,E01033353
1831,51.45539,-2.58176,E01033353
1832,51.44958,-2.58516,E01033353
1833,51.45562,-2.58148,E01033353
1834,53.40601,-2.25999,E01005268
1835,53.40871,-2.25695,E01005268
1836,53.40801999999999,-2.25606,E01005268
1837,53.40955,-2.25667,E01005268
1838,53.40876,-2.25677,E01005268
1839,53.40706556267499,-2.256255859720925,E01005268
1840,53.40980310337785,-2.2574908820772537,E01005268
1841,53.40869,-2.2567,E01005268
1842,53.40603,-2.26142,E01005268
1843,53.40711,-2.25678,E01005268
1844,53.40759,-2.25725,E01005268
1845,51.48087,-2.63505,E01014712
1846,51.4839,-2.6351,E01014712
1847,51.48249000000001,-2.63843,E01014712
1848,51.48263,-2.63883,E01014712
1849,51.45472,-2.53249,E01014677
1850,51.45593,-2.53828,E01014677
1851,51.4561,-2.54125,E01014677
1852,51.45392,-2.53635,E01014677
1853,51.45765,-2.5409900000000003,E01014677
1854,51.4526,-2.53488,E01014677
1855,51.45335,-2.53453,E01014677
1856,51.45139,-2.62042,E01014548
1857,51.44964,-2.62262,E01014548
1858,51.44956,-2.6204400000000003,E01014548
1859,51.45025,-2.6241,E01014548
1860,51.45205,-2.61783,E01014548
1861,51.45244,-2.6238900000000003,E01014548
1862,51.45102,-2.62284,E01014548
1863,51.4509,-2.62348,E01014548
1864,51.45171,-2.62178,E01014548
1865,51.45017,-2.62164,E01014548
1866,51.45237,-2.62328,E01014548
1867,51.45133,-2.61932,E01014548
1868,51.45113,-2.62205,E01014548
1869,51.45194,-2.62042,E01014548
1870,51.45169,-2.62087,E01014548
1871,51.451,-2.62185,E01014548
1872,53.47615148597194,-2.2393350198665485,E01033662
1873,53.473031244623286,-2.242711906094037,E01033662
1874,53.47338000000001,-2.24141,E01033662
1875,53.47610461272996,-2.2403845827150684,E01033662
1876,53.47317013562011,-2.2434184128133188,E01033662
1877,53.47484,-2.23829,E01033662
1878,53.4731557978228,-2.240585745721194,E01033662
1879,53.47338143294282,-2.241409437766395,E01033662
1880,53.47525,-2.23866,E01033662
1881,53.47622,-2.2391400000000004,E01033662
1882,53.47419,-2.24211,E01033662
1883,53.47306,-2.24213,E01033662
1884,53.474302675444285,-2.2391521531121383,E01033662
1885,53.4764383987631,-2.240928612966174,E01033662
1886,53.47649000000001,-2.24116,E01033662
1887,53.4764,-2.2414400000000003,E01033662
1888,53.47513000000001,-2.23964,E01033662
1889,53.47367,-2.24249,E01033662
1890,53.473,-2.24336,E01033662
1891,53.47588,-2.2377700000000003,E01033662
1892,53.47525,-2.23866,E01033662
1893,53.47507,-2.23831,E01033662
1894,53.47374,-2.23876,E01033662
1895,53.47428000000001,-2.2395400000000003,E01033662
1896,53.47471,-2.23824,E01033662
1897,53.47472,-2.23906,E01033662
1898,53.47353,-2.23943,E01033662
1899,53.47488000000001,-2.23925,E01033662
1900,53.47506,-2.2399,E01033662
1901,53.47368,-2.23991,E01033662
1902,53.47512,-2.238,E01033662
1903,53.47435,-2.23989,E01033662
1904,53.47355,-2.23953,E01033662
1905,53.47428000000001,-2.23984,E01033662
1906,53.47421,-2.23969,E01033662
1907,53.47485,-2.23979,E01033662
1908,53.47384,-2.23861,E01033662
1909,53.47469,-2.2389900000000003,E01033662
1910,53.47444,-2.23912,E01033662
1911,53.47606999999999,-2.2389,E01033662
1912,53.477118639851426,-2.2419589236682755,E01033662
1913,53.474095478065536,-2.240576552825214,E01033662
1914,53.47347951321578,-2.2440579880622558,E01033662
1915,53.472443737004824,-2.243245445303733,E01033662
1916,53.47567928622113,-2.2382123009181814,E01033662
1917,53.47270676389714,-2.2418183351289565,E01033662
1918,53.474918246001494,-2.238398007193438,E01033662
1919,53.47476256882594,-2.2387202439990657,E01033662
1920,53.47641025030568,-2.241356869179107,E01033662
1921,53.47283,-2.242,E01033662
1922,53.47482,-2.24158,E01033662
